	Threshold	Precision	Recall	f1_score
134.0	0.568394660949707	0.9424184261036468	0.6503311258278146	0.7695924764890283
135.0	0.5693311095237732	0.9423076923076923	0.6490066225165563	0.7686274509803922
136.0	0.5698404312133789	0.9421965317919075	0.6476821192052981	0.7676609105180534
137.0	0.5701335668563843	0.9420849420849421	0.648074369189907	0.7678992918961448
138.0	0.5725182890892029	0.941972920696325	0.646746347941567	0.7669291338582677
139.0	0.5727911591529846	0.9418604651162791	0.6454183266932271	0.7659574468085106
140.0	0.5747178792953491	0.941747572815534	0.6440903054448871	0.7649842271293376
141.0	0.5754027962684631	0.9416342412451362	0.6436170212765957	0.764612954186414
142.0	0.577473521232605	0.9415204678362573	0.6431424766977364	0.764240506329114
143.0	0.5785438418388367	0.94140625	0.6435246995994659	0.7644726407613005
144.0	0.5847427845001221	0.9412915851272016	0.643048128342246	0.7640984908657665
145.0	0.5851478576660156	0.9411764705882353	0.642570281124498	0.7637231503579952
146.0	0.5854586362838745	0.9410609037328095	0.6420911528150134	0.7633466135458167
147.0	0.5855082273483276	0.9409448818897638	0.6416107382550336	0.7629688747007183
148.0	0.5859748125076294	0.9408284023668639	0.6411290322580645	0.7625899280575539
149.0	0.5863386392593384	0.9407114624505929	0.6397849462365591	0.7616
150.0	0.5868226885795593	0.9405940594059405	0.639300134589502	0.7612179487179487
151.0	0.5872030258178711	0.9404761904761905	0.6388140161725068	0.7608346709470305
152.0	0.5905408263206482	0.9403578528827038	0.6383265856950068	0.7604501607717041
153.0	0.5946356654167175	0.9402390438247012	0.638700947225981	0.7606768734891217
154.0	0.5947065353393555	0.9401197604790419	0.6373477672530447	0.7596774193548387
155.0	0.5953514575958252	0.94	0.6359945872801083	0.7586763518966909
156.0	0.5962131023406982	0.9398797595190381	0.6346414073071719	0.7576736672051697
157.0	0.5966793298721313	0.9397590361445783	0.6332882273342354	0.7566693613581245
158.0	0.5972046852111816	0.9396378269617707	0.631935047361299	0.7556634304207119
159.0	0.5983322858810425	0.9395161290322581	0.6314363143631436	0.7552674230145866
160.0	0.5985239744186401	0.9393939393939394	0.6309362279511533	0.7548701298701299
161.0	0.5995630025863647	0.9392712550607287	0.6304347826086957	0.7544715447154471
162.0	0.5997388958930969	0.9391480730223124	0.6290760869565217	0.7534580960130188
163.0	0.6011279821395874	0.9390243902439024	0.6285714285714286	0.7530562347188264
164.0	0.6032487750053406	0.9389002036659878	0.6280653950953679	0.7526530612244898
165.0	0.6039544939994812	0.9387755102040817	0.6284153005464481	0.7528641571194763
166.0	0.6055698394775391	0.9406952965235174	0.6292749658002736	0.7540983606557378
167.0	0.6067883372306824	0.9405737704918032	0.6287671232876713	0.7536945812807883
168.0	0.6071550250053406	0.9404517453798767	0.6273972602739726	0.752670501232539
169.0	0.6119935512542725	0.9403292181069959	0.6277472527472527	0.7528830313014828
170.0	0.6190128922462463	0.9402061855670103	0.6272352132049519	0.7524752475247526
171.0	0.620128333568573	0.9400826446280992	0.6275862068965518	0.7526881720430108
172.0	0.6202087998390198	0.9399585921325052	0.6262068965517241	0.7516556291390728
173.0	0.6216633319854736	0.9398340248962656	0.6265560165975104	0.7518672199170124
174.0	0.6242382526397705	0.9397089397089398	0.6260387811634349	0.7514546965918538
175.0	0.6247789859771729	0.9395833333333333	0.6255201109570042	0.7510407993338885
176.0	0.626085638999939	0.9394572025052192	0.625	0.7506255212677231
177.0	0.6273338198661804	0.9393305439330544	0.6244784422809457	0.7502088554720134
178.0	0.6294549703598022	0.939203354297694	0.6230876216968011	0.7491638795986623
179.0	0.6300347447395325	0.9390756302521008	0.6234309623430963	0.749371332774518
180.0	0.6302856802940369	0.9389473684210526	0.6237762237762238	0.7495798319327731
181.0	0.6318949460983276	0.9388185654008439	0.6241234221598878	0.7497893850042122
182.0	0.6354444622993469	0.9386892177589852	0.6235955056179775	0.7493670886075949
183.0	0.6361640095710754	0.9385593220338984	0.6221910112359551	0.7483108108108107
184.0	0.6369646191596985	0.9384288747346072	0.6207865168539326	0.7472527472527473
185.0	0.6411502361297607	0.9382978723404255	0.6211267605633802	0.7474576271186439
186.0	0.6433156728744507	0.9381663113006397	0.6214689265536724	0.7476635514018692
187.0	0.6448326110839844	0.938034188034188	0.620933521923621	0.7472340425531916
188.0	0.6475445032119751	0.9379014989293362	0.6203966005665722	0.7468030690537084
189.0	0.6485239863395691	0.9399141630901288	0.6221590909090909	0.7487179487179487
190.0	0.6514288187026978	0.9397849462365592	0.6216216216216216	0.7482876712328766
191.0	0.6514726281166077	0.9396551724137931	0.6210826210826211	0.7478559176672384
192.0	0.6518303155899048	0.9395248380129589	0.6205420827389444	0.7474226804123711
193.0	0.6527238488197327	0.9393939393939394	0.6191155492154066	0.7463456577815993
194.0	0.6594609618186951	0.9392624728850325	0.6185714285714285	0.7459086993970715
195.0	0.6601534485816956	0.9391304347826087	0.6189111747851003	0.7461139896373057
196.0	0.6601999402046204	0.9389978213507625	0.6192528735632183	0.7463203463203463
197.0	0.6606470346450806	0.9388646288209607	0.617816091954023	0.7452339688041594
198.0	0.662090003490448	0.9387308533916849	0.6181556195965417	0.7454387489139878
199.0	0.6626856327056885	0.9385964912280702	0.6176046176046176	0.7449956483899043
200.0	0.6627343893051147	0.9384615384615385	0.61794500723589	0.7452006980802791
201.0	0.6633431911468506	0.9383259911894273	0.6173913043478261	0.7447552447552447
202.0	0.6640046834945679	0.9381898454746137	0.6159420289855072	0.7436570428696413
203.0	0.6641445755958557	0.9380530973451328	0.6144927536231884	0.7425569176882663
204.0	0.6646219491958618	0.9379157427937915	0.6148255813953488	0.742756804214223
205.0	0.6660956144332886	0.9377777777777778	0.6133720930232558	0.7416520210896309
206.0	0.6663808226585388	0.9376391982182628	0.6137026239067055	0.7418502202643171
207.0	0.6670407056808472	0.9375	0.6122448979591837	0.7407407407407408
208.0	0.6679974794387817	0.9373601789709173	0.6116788321167883	0.7402826855123675
209.0	0.6696318984031677	0.9372197309417041	0.6102189781021898	0.7391688770999116
210.0	0.6705189943313599	0.9370786516853933	0.6096491228070176	0.7387068201948627
211.0	0.6710049510002136	0.9369369369369369	0.6081871345029239	0.7375886524822695
212.0	0.671757161617279	0.9367945823927766	0.6085043988269795	0.7377777777777779
213.0	0.6720352172851562	0.9366515837104072	0.6088235294117647	0.7379679144385027
214.0	0.6733248829841614	0.9365079365079365	0.6073529411764705	0.736842105263158
215.0	0.6836602091789246	0.9363636363636364	0.6067746686303387	0.7363717605004467
216.0	0.6843390464782715	0.9362186788154897	0.6061946902654868	0.7358997314234557
217.0	0.6885953545570374	0.9360730593607306	0.6056129985228951	0.7354260089686099
218.0	0.68874591588974	0.9359267734553776	0.605925925925926	0.735611510791367
219.0	0.6890032291412354	0.9357798165137615	0.6044444444444445	0.7344734473447345
220.0	0.6903147101402283	0.9356321839080459	0.6047548291233283	0.7346570397111913
221.0	0.694868266582489	0.9354838709677419	0.6041666666666666	0.7341772151898733
222.0	0.6952865123748779	0.9353348729792148	0.6035767511177347	0.7336956521739131
223.0	0.6976266503334045	0.9351851851851852	0.6029850746268657	0.7332123411978221
224.0	0.6986398100852966	0.9350348027842227	0.6014925373134329	0.7320617620345141
225.0	0.6991766095161438	0.9348837209302325	0.6017964071856288	0.73224043715847
226.0	0.6999179720878601	0.9347319347319347	0.6021021021021021	0.7324200913242008
227.0	0.7024418115615845	0.9369158878504673	0.6039156626506024	0.7344322344322344
228.0	0.7025507092475891	0.936768149882904	0.6033182503770739	0.7339449541284403
229.0	0.704146683216095	0.9366197183098591	0.6027190332326284	0.7334558823529412
230.0	0.7044523358345032	0.9364705882352942	0.6012084592145015	0.7322907083716651
231.0	0.7081466317176819	0.9363207547169812	0.6006051437216339	0.7317972350230414
232.0	0.7085725665092468	0.9361702127659575	0.5990922844175491	0.7306273062730627
233.0	0.7101117372512817	0.9360189573459715	0.5993930197268589	0.730804810360777
234.0	0.7110196948051453	0.9358669833729216	0.5987841945288754	0.7303058387395738
235.0	0.711560070514679	0.9357142857142857	0.5981735159817352	0.7298050139275767
236.0	0.7123256921768188	0.9355608591885441	0.5975609756097561	0.7293023255813953
237.0	0.7204775810241699	0.9354066985645934	0.5960365853658537	0.7281191806331472
238.0	0.7213098406791687	0.935251798561151	0.5963302752293578	0.7282913165266106
239.0	0.7222402691841125	0.9350961538461539	0.5957120980091883	0.7277829747427501
240.0	0.7229432463645935	0.9349397590361446	0.5941807044410413	0.7265917602996256
241.0	0.7279095649719238	0.9347826086956522	0.5944700460829493	0.7267605633802816
242.0	0.7285107374191284	0.9346246973365617	0.5938461538461538	0.7262464722483538
243.0	0.7297390699386597	0.9344660194174758	0.5923076923076923	0.7250470809792844
244.0	0.729931116104126	0.9343065693430657	0.5925925925925926	0.725212464589235
245.0	0.732471764087677	0.9341463414634147	0.5928792569659442	0.7253787878787878
246.0	0.7338933348655701	0.9364303178484108	0.59472049689441	0.7274453941120609
247.0	0.737520694732666	0.9362745098039216	0.5950155763239875	0.7276190476190476
248.0	0.7379793524742126	0.9361179361179361	0.5953125	0.7277936962750716
249.0	0.7381918430328369	0.9359605911330049	0.594679186228482	0.7272727272727272
250.0	0.7386391162872314	0.9358024691358025	0.5949764521193093	0.727447216890595
251.0	0.7405228614807129	0.9356435643564357	0.5943396226415094	0.7269230769230769
252.0	0.7423789501190186	0.9354838709677419	0.5937007874015748	0.7263969171483623
253.0	0.7451527118682861	0.9353233830845771	0.593996840442338	0.7265700483091788
254.0	0.7489907741546631	0.9351620947630923	0.5942947702060222	0.7267441860465117
255.0	0.7549760937690735	0.935	0.5936507936507937	0.7262135922330097
256.0	0.7555034160614014	0.9348370927318296	0.5930047694753577	0.7256809338521402
257.0	0.756359338760376	0.9346733668341709	0.5933014354066986	0.7258536585365853
258.0	0.7588610649108887	0.9345088161209067	0.5926517571884984	0.7253176930596285
259.0	0.7613891363143921	0.9343434343434344	0.592	0.7247796278158668
260.0	0.7621181607246399	0.9341772151898734	0.5922953451043339	0.724950884086444
261.0	0.7624700665473938	0.934010152284264	0.5925925925925926	0.7251231527093596
262.0	0.7625957131385803	0.9338422391857506	0.592891760904685	0.7252964426877471
263.0	0.7633178234100342	0.9336734693877551	0.593192868719611	0.7254707631318136
264.0	0.7640805244445801	0.9335038363171355	0.5925324675324676	0.7249255213505462
265.0	0.7651786804199219	0.9333333333333333	0.591869918699187	0.7243781094527363
266.0	0.7670108079910278	0.9331619537275064	0.5921696574225123	0.7245508982035929
267.0	0.769047737121582	0.9329896907216495	0.5915032679738562	0.7240000000000001
268.0	0.7692745923995972	0.9328165374677002	0.5908346972176759	0.7234468937875752
269.0	0.7716546654701233	0.9326424870466321	0.5901639344262295	0.7228915662650602
270.0	0.7735403776168823	0.9324675324675324	0.5904605263157895	0.7230614300100704
271.0	0.7747717499732971	0.9322916666666666	0.5897858319604613	0.7225025227043391
272.0	0.7763405442237854	0.9321148825065274	0.5900826446280992	0.7226720647773279
273.0	0.7796919345855713	0.9319371727748691	0.5903814262023217	0.7228426395939086
274.0	0.7801247835159302	0.931758530183727	0.5897009966777409	0.7222787385554424
275.0	0.7802767753601074	0.9315789473684211	0.59	0.7224489795918367
276.0	0.7813767790794373	0.9313984168865436	0.5893155258764607	0.721881390593047
277.0	0.7832119464874268	0.9312169312169312	0.5886287625418061	0.721311475409836
278.0	0.7855370044708252	0.9310344827586207	0.5879396984924623	0.7207392197125255
279.0	0.7855659127235413	0.9308510638297872	0.587248322147651	0.7201646090534978
280.0	0.7906100153923035	0.9306666666666666	0.5865546218487395	0.7195876288659794
281.0	0.7939946055412292	0.93048128342246	0.5858585858585859	0.71900826446281
282.0	0.7943881154060364	0.9302949061662198	0.5861486486486487	0.7191709844559586
283.0	0.7956723570823669	0.9301075268817204	0.5864406779661017	0.7193347193347194
284.0	0.7960420250892639	0.9299191374663073	0.5867346938775511	0.7194994786235662
285.0	0.7961588501930237	0.9297297297297298	0.58603066439523	0.7189132706374086
286.0	0.7963404655456543	0.9295392953929539	0.5863247863247864	0.719077568134172
287.0	0.7968381643295288	0.9293478260869565	0.5866209262435678	0.7192429022082019
288.0	0.7972351312637329	0.9291553133514986	0.5869191049913941	0.7194092827004219
289.0	0.8000131249427795	0.9289617486338798	0.5862068965517241	0.7188160676532769
290.0	0.8003552556037903	0.9287671232876712	0.5865051903114187	0.71898197242842
291.0	0.8030512928962708	0.9285714285714286	0.58578856152513	0.718384697130712
292.0	0.8036534786224365	0.928374655647383	0.5850694444444444	0.7177848775292864
293.0	0.8049659132957458	0.9281767955801105	0.5853658536585366	0.717948717948718
294.0	0.8081955909729004	0.9279778393351801	0.5856643356643356	0.7181136120042872
295.0	0.8121630549430847	0.9277777777777778	0.5849387040280211	0.7175080558539205
296.0	0.8124001026153564	0.9275766016713092	0.5852372583479789	0.7176724137931034
297.0	0.8136359453201294	0.9273743016759777	0.5845070422535211	0.7170626349892008
298.0	0.813700258731842	0.927170868347339	0.5848056537102474	0.7172264355362948
299.0	0.8137202858924866	0.9269662921348315	0.584070796460177	0.7166123778501627
300.0	0.8138482570648193	0.9267605633802817	0.5833333333333334	0.7159956474428727
301.0	0.8157225847244263	0.9265536723163842	0.5825932504440497	0.7153762268266085
302.0	0.8165090084075928	0.9263456090651558	0.5828877005347594	0.7155361050328227
303.0	0.8174530863761902	0.9261363636363636	0.5821428571428572	0.7149122807017544
304.0	0.8192089200019836	0.9259259259259259	0.5824372759856631	0.7150715071507151
305.0	0.8204441666603088	0.9257142857142857	0.5816876122082585	0.7144432194046307
306.0	0.8240984678268433	0.9255014326647565	0.5809352517985612	0.7138121546961327
307.0	0.8261696100234985	0.9281609195402298	0.5830324909747292	0.7161862527716186
308.0	0.8365532755851746	0.9279538904899135	0.5822784810126582	0.7155555555555556
309.0	0.8369773030281067	0.9277456647398844	0.5825771324863884	0.7157190635451505
310.0	0.837030291557312	0.927536231884058	0.5828779599271403	0.7158836689038031
311.0	0.8407827615737915	0.9273255813953488	0.5821167883211679	0.7152466367713005
312.0	0.8413210511207581	0.9271137026239067	0.5824175824175825	0.7154105736782902
313.0	0.8426544070243835	0.9269005847953217	0.5827205882352942	0.7155756207674945
314.0	0.843463659286499	0.9266862170087976	0.5830258302583026	0.7157417893544733
315.0	0.8436011672019958	0.9264705882352942	0.5811808118081181	0.7142857142857143
316.0	0.8442925214767456	0.9292035398230089	0.5833333333333334	0.7167235494880546
317.0	0.8444094061851501	0.9289940828402367	0.5836431226765799	0.7168949771689497
318.0	0.847204327583313	0.9287833827893175	0.5839552238805971	0.7170675830469645
319.0	0.8475229144096375	0.9285714285714286	0.5842696629213483	0.7172413793103448
320.0	0.8480396866798401	0.9313432835820895	0.5864661654135338	0.7197231833910034
321.0	0.8487058877944946	0.9311377245508982	0.5856873822975518	0.7190751445086705
322.0	0.8491431474685669	0.9309309309309309	0.5860113421550095	0.7192575406032483
323.0	0.8503305912017822	0.9307228915662651	0.5863377609108159	0.719441210710128
324.0	0.8505262136459351	0.9305135951661632	0.5866666666666667	0.719626168224299
325.0	0.8514299392700195	0.9303030303030303	0.5869980879541109	0.7198124267291911
326.0	0.8521229028701782	0.9300911854103343	0.5873320537428023	0.72
327.0	0.8529914021492004	0.9298780487804879	0.5876685934489403	0.7201889020070839
328.0	0.8554293513298035	0.9296636085626911	0.5880077369439072	0.7203791469194312
329.0	0.8564519286155701	0.9294478527607362	0.5872093023255814	0.7197149643705464
330.0	0.8571209907531738	0.9292307692307692	0.5864077669902913	0.719047619047619
331.0	0.8572754263877869	0.9290123456790124	0.585603112840467	0.7183770883054893
332.0	0.8586843609809875	0.9287925696594427	0.5859375	0.7185628742514969
333.0	0.8596732020378113	0.9285714285714286	0.5862745098039216	0.7187500000000001
334.0	0.8605546951293945	0.9283489096573209	0.5866141732283464	0.7189384800965019
335.0	0.8609588742256165	0.928125	0.5869565217391305	0.7191283292978208
336.0	0.8616478443145752	0.9278996865203761	0.5873015873015873	0.7193195625759417
337.0	0.8618885278701782	0.9276729559748428	0.5876494023904383	0.7195121951219512
338.0	0.8622211217880249	0.9274447949526814	0.588	0.7197062423500612
339.0	0.8625785112380981	0.9272151898734177	0.5883534136546185	0.7199017199017199
340.0	0.864570677280426	0.926984126984127	0.5887096774193549	0.7200986436498151
341.0	0.865267276763916	0.9267515923566879	0.5890688259109311	0.7202970297029704
342.0	0.8677387237548828	0.9265175718849841	0.5894308943089431	0.7204968944099378
343.0	0.8679726719856262	0.9262820512820513	0.5885947046843177	0.7198007471980075
344.0	0.8697314858436584	0.9260450160771704	0.588957055214724	0.7200000000000001
345.0	0.8707172274589539	0.9258064516129032	0.5893223819301848	0.7202007528230865
346.0	0.8708590269088745	0.9255663430420712	0.5896907216494846	0.7204030226700252
347.0	0.8712512254714966	0.9285714285714286	0.5921325051759835	0.7231352718078383
348.0	0.8714908361434937	0.9283387622149837	0.5925155925155925	0.7233502538071065
349.0	0.8717650771141052	0.9281045751633987	0.592901878914405	0.7235668789808918
350.0	0.8719441890716553	0.9278688524590164	0.5932914046121593	0.7237851662404092
351.0	0.8720928430557251	0.9276315789473685	0.5936842105263158	0.7240051347881901
352.0	0.8727409243583679	0.9273927392739274	0.5940803382663847	0.7242268041237112
353.0	0.8732705116271973	0.9271523178807947	0.5944798301486199	0.7244501940491591
