	Threshold	Precision	Recall	f1_score
49.0	0.5095393061637878	0.9146341463414634	0.5966587112171837	0.7221954742416947
50.0	0.5109455585479736	0.9145299145299145	0.5958631662688942	0.7215799614643547
51.0	0.5116623640060425	0.9144254278728606	0.5950676213206046	0.7209638554216867
52.0	0.5130335688591003	0.9155446756425949	0.5950676213206046	0.7213114754098362
53.0	0.514106035232544	0.9154411764705882	0.5947452229299363	0.721042471042471
54.0	0.5177496075630188	0.9153374233128835	0.5939490445859873	0.7204249154997586
55.0	0.520308792591095	0.9152334152334153	0.5931528662420382	0.7198067632850242
56.0	0.5225861072540283	0.9163591635916359	0.5931528662420382	0.7201546640889318
57.0	0.5230298638343811	0.916256157635468	0.5923566878980892	0.7195357833655706
58.0	0.5234562158584595	0.9161528976572133	0.5915605095541401	0.7189163038219641
59.0	0.5263159871101379	0.9160493827160494	0.5907643312101911	0.718296224588577
60.0	0.5313379168510437	0.9171817058096415	0.5907643312101911	0.7186440677966102
61.0	0.5320484042167664	0.9183168316831684	0.5907643312101911	0.7189922480620156
62.0	0.5339698791503906	0.9182156133828996	0.589968152866242	0.7183713039263208
63.0	0.5345746278762817	0.9181141439205955	0.589171974522293	0.7177497575169738
64.0	0.5346400141716003	0.9192546583850931	0.589171974522293	0.7180980106744298
65.0	0.5348666310310364	0.9191542288557214	0.5883757961783439	0.7174757281553398
66.0	0.537460446357727	0.9190535491905355	0.5880478087649402	0.717201166180758
67.0	0.5380097031593323	0.9189526184538653	0.5872509960159362	0.7165775401069518
68.0	0.5387738347053528	0.9188514357053683	0.5864541832669322	0.7159533073929961
69.0	0.5390574932098389	0.91875	0.5856573705179283	0.7153284671532846
70.0	0.5485560297966003	0.9198998748435544	0.5856573705179283	0.7156767283349561
71.0	0.5500659942626953	0.9210526315789473	0.5856573705179283	0.7160253287871408
72.0	0.5611225366592407	0.9222082810539524	0.5856573705179283	0.716374269005848
73.0	0.5612450242042542	0.9221105527638191	0.5853269537480064	0.7160975609756098
74.0	0.5617188811302185	0.9232704402515723	0.5853269537480064	0.716447047340166
75.0	0.5620952248573303	0.924433249370277	0.5853269537480064	0.716796875
76.0	0.5621727108955383	0.9255989911727617	0.5853269537480064	0.7171470444553003
77.0	0.5664106607437134	0.9255050505050505	0.5845295055821371	0.7165200391006843
78.0	0.5673796534538269	0.9254108723135271	0.5851318944844125	0.7169441723800196
79.0	0.5678182244300842	0.9253164556962026	0.5843325339728217	0.7163155316021558
80.0	0.5685345530509949	0.9252217997465145	0.583533173461231	0.7156862745098038
81.0	0.5688854455947876	0.9251269035532995	0.5827338129496403	0.7150564001961747
82.0	0.5721365809440613	0.9250317662007624	0.5828662930344275	0.7151277013752455
83.0	0.5722799301147461	0.9249363867684478	0.5820656525220176	0.7144963144963145
84.0	0.572424590587616	0.9248407643312102	0.5812650120096077	0.7138643067846607
85.0	0.5745164752006531	0.9247448979591837	0.5804643714971978	0.7132316773241515
86.0	0.5759747624397278	0.9259259259259259	0.5804643714971978	0.7135826771653544
87.0	0.5807992219924927	0.9258312020460358	0.5796637309847879	0.7129492860659773
88.0	0.5813875794410706	0.9257362355953905	0.5788630904723779	0.7123152709359606
89.0	0.583945095539093	0.9256410256410257	0.5789895749799518	0.7123828317710903
90.0	0.5851262807846069	0.926829268292683	0.5789895749799518	0.7127344521224087
91.0	0.5863970518112183	0.9267352185089974	0.5781876503608661	0.7120987654320987
92.0	0.5869777202606201	0.9266409266409267	0.5778491171749599	0.7118141374196738
93.0	0.5932058095932007	0.9278350515463918	0.5778491171749599	0.712166172106825
94.0	0.5938919186592102	0.927741935483871	0.5770465489566613	0.7115289460663038
95.0	0.5949022769927979	0.9276485788113695	0.5762439807383628	0.710891089108911
96.0	0.5958040952682495	0.9288486416558862	0.5762439807383628	0.7112431896978704
97.0	0.5958048105239868	0.9287564766839378	0.5754414125200642	0.7106045589692764
98.0	0.5960183143615723	0.9286640726329443	0.5760257441673371	0.7110228401191658
99.0	0.59787517786026	0.9285714285714286	0.5752212389380531	0.7103825136612022
100.0	0.5986141562461853	0.9284785435630689	0.5744167337087691	0.709741550695825
101.0	0.6001377105712891	0.9283854166666666	0.5736122284794851	0.7090999502734957
102.0	0.6032092571258545	0.9282920469361148	0.5728077232502011	0.708457711442786
103.0	0.6039695143699646	0.9281984334203656	0.5720032180209171	0.7078148332503733
104.0	0.6066336035728455	0.9281045751633987	0.5711987127916331	0.7071713147410359
105.0	0.6073310971260071	0.9280104712041884	0.5703942075623492	0.7065271549576484
106.0	0.6099423170089722	0.927916120576671	0.5695897023330652	0.7058823529411764
107.0	0.6113914251327515	0.9278215223097113	0.5687851971037812	0.7052369077306734
108.0	0.6115597486495972	0.9277266754270697	0.5688960515713135	0.7052947052947054
109.0	0.6123931407928467	0.9276315789473685	0.5680902497985496	0.704647676161919
110.0	0.6151648163795471	0.927536231884058	0.5672844480257857	0.704
111.0	0.6169249415397644	0.9274406332453826	0.5664786462530218	0.7033516758379189
112.0	0.6178659200668335	0.9273447820343461	0.5656728444802579	0.7027027027027027
113.0	0.6190903186798096	0.9272486772486772	0.564867042707494	0.7020530796194292
114.0	0.6194062829017639	0.9271523178807947	0.5640612409347301	0.7014028056112225
115.0	0.6202287077903748	0.9270557029177718	0.5632554391619662	0.7007518796992482
116.0	0.6236335039138794	0.9282868525896414	0.5632554391619662	0.7011033099297893
117.0	0.624755859375	0.9281914893617021	0.5624496373892023	0.7004515805318614
118.0	0.625140905380249	0.9280958721704394	0.5620967741935484	0.7001506780512307
119.0	0.6276673078536987	0.928	0.5612903225806452	0.699497487437186
120.0	0.6278896927833557	0.9279038718291055	0.561389337641357	0.6995470558631102
121.0	0.6280494928359985	0.929144385026738	0.561389337641357	0.6998992950654582
122.0	0.6345936059951782	0.92904953145917	0.561034761519806	0.6995967741935483
123.0	0.634605884552002	0.9289544235924933	0.5602263540824576	0.6989409984871406
124.0	0.635384202003479	0.9288590604026845	0.5594179466451091	0.698284561049445
125.0	0.6354945302009583	0.928763440860215	0.5586095392077607	0.6976274608783443
126.0	0.6360805034637451	0.9286675639300135	0.5578011317704122	0.696969696969697
127.0	0.6371750235557556	0.9299191374663073	0.5578011317704122	0.6973218797372409
128.0	0.6381974220275879	0.9298245614035088	0.5569927243330639	0.6966632962588474
129.0	0.6398452520370483	0.9297297297297298	0.5561843168957155	0.6960040465351542
130.0	0.6403158903121948	0.9296346414073072	0.555375909458367	0.6953441295546559
131.0	0.6419106125831604	0.9295392953929539	0.5545675020210186	0.6946835443037975
132.0	0.6420539021492004	0.9308005427408412	0.5545675020210186	0.6950354609929077
133.0	0.6422978639602661	0.9320652173913043	0.5545675020210186	0.695387734414597
134.0	0.6442945599555969	0.9319727891156463	0.5537590945836701	0.6947261663286004
135.0	0.6460418701171875	0.9318801089918256	0.5529506871463218	0.6940639269406392
136.0	0.6470930576324463	0.931787175989086	0.5521422797089733	0.6934010152284263
137.0	0.6506036520004272	0.9316939890710383	0.5522267206477732	0.6934417895271987
138.0	0.6511300802230835	0.93296853625171	0.5522267206477732	0.6937945066124109
139.0	0.6521345973014832	0.9328767123287671	0.551417004048583	0.6931297709923664
140.0	0.6532473564147949	0.9327846364883402	0.5506072874493927	0.6924643584521385
141.0	0.653805673122406	0.9326923076923077	0.5497975708502024	0.6917982679572083
142.0	0.6557581424713135	0.9325997248968363	0.5489878542510122	0.691131498470948
143.0	0.6619754433631897	0.9325068870523416	0.5481781376518219	0.6904640489546151
144.0	0.6648281216621399	0.9324137931034483	0.5473684210526316	0.689795918367347
145.0	0.6666901111602783	0.9337016574585635	0.5473684210526316	0.6901480347115876
146.0	0.6685216426849365	0.9336099585062241	0.5465587044534413	0.6894790602655771
147.0	0.6693243384361267	0.9335180055401662	0.545748987854251	0.6888094021461421
148.0	0.6697680354118347	0.9334257975034674	0.5449392712550607	0.6881390593047034
149.0	0.6712784767150879	0.9333333333333333	0.5441295546558704	0.6874680306905371
150.0	0.6740144491195679	0.933240611961057	0.5433198380566802	0.6867963152507677
151.0	0.6741693615913391	0.9345403899721448	0.5433198380566802	0.6871479774705581
152.0	0.6761147379875183	0.9344490934449093	0.5425101214574899	0.6864754098360656
153.0	0.6766461133956909	0.9357541899441341	0.5425101214574899	0.6868272680676577
154.0	0.677861750125885	0.9356643356643357	0.5425790754257908	0.686858316221766
155.0	0.6779286861419678	0.9355742296918768	0.5426482534524777	0.6868894601542417
156.0	0.6790816783905029	0.9354838709677419	0.5418359057676686	0.6862139917695473
157.0	0.6795467138290405	0.9353932584269663	0.5419039869812856	0.6862442040185471
158.0	0.6799359917640686	0.9367088607594937	0.5419039869812856	0.6865979381443298
159.0	0.6833693981170654	0.9366197183098591	0.5410903173311635	0.6859205776173285
160.0	0.6839565634727478	0.9365303244005642	0.5402766476810414	0.6852425180598555
161.0	0.684503436088562	0.9378531073446328	0.5402766476810414	0.6855962829117191
162.0	0.6851618885993958	0.9377652050919377	0.5394629780309195	0.6849173553719008
163.0	0.6851779222488403	0.9390934844192634	0.5394629780309195	0.6852713178294574
164.0	0.6861833333969116	0.9390070921985816	0.5386493083807974	0.6845915201654601
165.0	0.6867923140525818	0.9389204545454546	0.5378356387306753	0.6839110191412312
166.0	0.6869683861732483	0.9388335704125178	0.5370219690805533	0.6832298136645963
167.0	0.6888564229011536	0.9387464387464387	0.5362082994304312	0.6825479026411185
168.0	0.6916747093200684	0.9400855920114123	0.5362082994304312	0.6829015544041451
169.0	0.6917904615402222	0.94	0.5353946297803092	0.6822187662001037
170.0	0.6934574246406555	0.9399141630901288	0.5345809601301872	0.6815352697095436
171.0	0.6937327980995178	0.9398280802292264	0.5337672904800651	0.6808510638297872
172.0	0.6941927671432495	0.93974175035868	0.5338223308883455	0.6808731808731808
173.0	0.694512665271759	0.9396551724137931	0.5343137254901961	0.6812500000000001
174.0	0.6954687237739563	0.9410071942446043	0.5343137254901961	0.6816050026055238
175.0	0.6954706311225891	0.9409221902017291	0.5348075348075348	0.6819843342036553
176.0	0.6956260204315186	0.9408369408369408	0.533988533988534	0.6812957157784744
177.0	0.6960033774375916	0.9407514450867052	0.5331695331695332	0.6806063774176685
178.0	0.6962583661079407	0.9406657018813314	0.5323505323505323	0.6799163179916318
179.0	0.6968807578086853	0.9405797101449276	0.5315315315315315	0.6792255363683936
180.0	0.6970040202140808	0.9404934687953556	0.5307125307125307	0.6785340314136126
181.0	0.6987285614013672	0.9418604651162791	0.5307125307125307	0.678889470927187
182.0	0.6989167332649231	0.9417758369723436	0.5298935298935299	0.6781970649895178
183.0	0.699066162109375	0.9431486880466472	0.5307629204265791	0.679265091863517
184.0	0.7007589340209961	0.9445255474452555	0.5316351684470009	0.6803364879074659
185.0	0.701078474521637	0.9444444444444444	0.5308134757600658	0.6796422935297213
186.0	0.7022168040275574	0.9443631039531479	0.5299917830731307	0.6789473684210527
187.0	0.704714298248291	0.9442815249266863	0.5291700903861956	0.6782517114270669
188.0	0.7063912749290466	0.9456681350954479	0.5291700903861956	0.6786090621707059
189.0	0.7068963050842285	0.9455882352941176	0.5292181069958848	0.6786279683377309
190.0	0.7069652080535889	0.9455081001472754	0.528395061728395	0.6779303062302006
191.0	0.7071942090988159	0.9454277286135693	0.5275720164609053	0.6772319070258848
192.0	0.7073699831962585	0.9453471196454948	0.5276174773289365	0.6772486772486771
193.0	0.7077823281288147	0.9467455621301775	0.5276174773289365	0.6776071995764954
194.0	0.7082672119140625	0.9466666666666667	0.52679307502061	0.676906779661017
195.0	0.7088103890419006	0.9465875370919882	0.5264026402640264	0.6765641569459173
196.0	0.7098109722137451	0.9465081723625557	0.5255775577557755	0.6758620689655171
197.0	0.7102236151695251	0.9464285714285714	0.5247524752475248	0.6751592356687898
198.0	0.7116580009460449	0.9478390461997019	0.5247524752475248	0.6755177907594264
199.0	0.7136134505271912	0.9492537313432836	0.5247524752475248	0.6758767268862912
200.0	0.7146883010864258	0.9491778774289985	0.5239273927392739	0.6751727804359382
201.0	0.7151021957397461	0.9491017964071856	0.5239669421487604	0.6751863684771033
202.0	0.7167322635650635	0.9490254872563718	0.5231404958677686	0.6744805540756527
203.0	0.7170335650444031	0.9504504504504504	0.5231404958677686	0.6748400852878464
204.0	0.7179839015007019	0.9503759398496241	0.5223140495867769	0.6741333333333334
205.0	0.7190093398094177	0.9518072289156626	0.5223140495867769	0.6744930629669156
206.0	0.7190539240837097	0.9532428355957768	0.5223140495867769	0.6748531767218366
207.0	0.7195331454277039	0.9531722054380665	0.5223509933774835	0.6748663101604279
208.0	0.7210871577262878	0.9546142208774584	0.5223509933774835	0.675227394328518
209.0	0.721450686454773	0.9545454545454546	0.5215231788079471	0.6745182012847966
210.0	0.7216296195983887	0.9544764795144158	0.5206953642384106	0.6738082485270488
211.0	0.7241050004959106	0.9544072948328267	0.5207296849087893	0.6738197424892703
212.0	0.7242790460586548	0.954337899543379	0.5199004975124378	0.6731078904991948
213.0	0.724332869052887	0.9542682926829268	0.5199335548172758	0.6731182795698925
214.0	0.7247576117515564	0.9541984732824428	0.5191029900332226	0.6724045185583647
215.0	0.7248616218566895	0.9541284403669725	0.5182724252491694	0.6716899892357374
216.0	0.7251508235931396	0.9540581929555896	0.5183028286189684	0.6716981132075471
217.0	0.7258018255233765	0.9539877300613497	0.5187656380316931	0.6720691518098326
218.0	0.7260249257087708	0.9554531490015361	0.5187656380316931	0.6724324324324323
219.0	0.7278141975402832	0.9553846153846154	0.517931609674729	0.6717144402379664
220.0	0.7285281419754028	0.9553158705701078	0.5170975813177648	0.670995670995671
221.0	0.7304692268371582	0.9552469135802469	0.5162635529608006	0.6702761234434218
222.0	0.7311270236968994	0.955177743431221	0.5167224080267558	0.6706456863809006
223.0	0.7327267527580261	0.955108359133127	0.5158862876254181	0.6699239956568946
224.0	0.7337654829025269	0.9565891472868217	0.5158862876254181	0.6702878870179251
225.0	0.7340789437294006	0.9565217391304348	0.5150501672240803	0.6695652173913044
226.0	0.7341006994247437	0.9564541213063764	0.5142140468227425	0.66884176182708
227.0	0.7341299653053284	0.9579439252336449	0.5142140468227425	0.6692056583242655
228.0	0.7356209754943848	0.9594383775351014	0.5142140468227425	0.6695699510070768
229.0	0.735626220703125	0.959375	0.5138075313807532	0.6692098092643052
230.0	0.7365297675132751	0.9593114241001565	0.5129707112970712	0.6684841875681571
231.0	0.7368689775466919	0.9592476489028213	0.5129924559932942	0.6684871654833425
232.0	0.736894965171814	0.9591836734693877	0.512154233025985	0.66775956284153
233.0	0.7373352646827698	0.9591194968553459	0.5113160100586757	0.6670311645708038
234.0	0.737873911857605	0.9590551181102362	0.5117647058823529	0.6673972602739726
235.0	0.7404332160949707	0.9589905362776026	0.5122156697556866	0.6677649643053267
236.0	0.7431144714355469	0.9589257503949447	0.5113732097725358	0.6670329670329671
237.0	0.743304431438446	0.9588607594936709	0.5118243243243243	0.6674008810572688
238.0	0.7437565326690674	0.9603803486529319	0.5126903553299492	0.6685052399338113
239.0	0.7446269989013672	0.9603174603174603	0.5127118644067796	0.6685082872928177
240.0	0.7449523210525513	0.9602543720190779	0.5127334465195246	0.6685113447703375
241.0	0.7455817461013794	0.9601910828025477	0.5127551020408163	0.6685144124168514
242.0	0.746430516242981	0.960127591706539	0.5127768313458262	0.6685174902831759
243.0	0.7489261627197266	0.9600638977635783	0.5119250425894378	0.6677777777777778
244.0	0.749549150466919	0.96	0.5110732538330494	0.6670372429127293
245.0	0.7510645389556885	0.9599358974358975	0.510221465076661	0.6662958843159066
246.0	0.7527720928192139	0.9598715890850722	0.5102389078498294	0.6662952646239554
247.0	0.753225564956665	0.9598070739549839	0.5106928999144568	0.6666666666666666
248.0	0.753847599029541	0.9597423510466989	0.5111492281303602	0.6670397313933968
249.0	0.7557822465896606	0.9612903225806452	0.5111492281303602	0.6674132138857783
250.0	0.7558783888816833	0.9612277867528272	0.511168384879725	0.6674144699943915
251.0	0.7564820647239685	0.9611650485436893	0.5103092783505154	0.6666666666666666
252.0	0.7572753429412842	0.9611021069692058	0.5103270223752151	0.6666666666666666
253.0	0.7582384943962097	0.961038961038961	0.5103448275862069	0.6666666666666666
254.0	0.7583523988723755	0.9609756097560975	0.5094827586206897	0.6659154929577465
255.0	0.7585749626159668	0.9609120521172638	0.5090595340811044	0.6655386350817822
256.0	0.7601062655448914	0.9608482871125612	0.509515570934256	0.6659129451667609
257.0	0.7602057456970215	0.9607843137254902	0.5099739809193409	0.6662889518413597
258.0	0.7605639100074768	0.9607201309328969	0.5104347826086957	0.6666666666666667
259.0	0.7614420056343079	0.9606557377049181	0.5108979947689625	0.6670461013090495
260.0	0.7623957395553589	0.9622331691297209	0.5108979947689625	0.6674259681093393
261.0	0.7629008889198303	0.9638157894736842	0.5117903930131005	0.6685681688533941
262.0	0.7638290524482727	0.9637561779242174	0.5118110236220472	0.6685714285714286
263.0	0.764779806137085	0.9636963696369637	0.510936132983377	0.6678101772441395
264.0	0.7650386095046997	0.9652892561983472	0.510936132983377	0.6681922196796339
265.0	0.7660516500473022	0.9652317880794702	0.510061242344707	0.6674298797939325
266.0	0.7691690921783447	0.9651741293532339	0.5091863517060368	0.6666666666666667
267.0	0.7702138423919678	0.9651162790697675	0.5096491228070176	0.6670493685419059
268.0	0.7713811993598938	0.9650582362728786	0.5101143359718557	0.6674338319907939
269.0	0.7714173197746277	0.9666666666666667	0.5101143359718557	0.667818077144502
270.0	0.7714383602142334	0.9666110183639399	0.5105820105820106	0.6682054241200232
271.0	0.7718349695205688	0.9665551839464883	0.51105216622458	0.6685945633314054
272.0	0.7722794413566589	0.966499162479062	0.5101679929266136	0.6678240740740741
273.0	0.7725557088851929	0.9664429530201343	0.5097345132743363	0.6674391657010429
274.0	0.7729818820953369	0.9663865546218487	0.5088495575221239	0.6666666666666667
275.0	0.7740573287010193	0.9663299663299664	0.5079646017699115	0.665893271461717
276.0	0.7741938233375549	0.9662731871838112	0.5075287865367581	0.6655052264808362
277.0	0.7754738926887512	0.9662162162162162	0.5066430469441984	0.6647298082510169
278.0	0.7764734625816345	0.9661590524534687	0.5057573073516386	0.663953488372093
279.0	0.7769192457199097	0.9661016949152542	0.5053191489361702	0.6635622817229336
280.0	0.7781119346618652	0.966044142614601	0.5053285968028419	0.6635568513119534
281.0	0.7793986797332764	0.9659863945578231	0.5044404973357016	0.6627771295215871
282.0	0.7808877229690552	0.9659284497444633	0.5044483985765125	0.6627703097603741
283.0	0.7815880179405212	0.9675767918088737	0.5044483985765125	0.6631578947368422
284.0	0.7830466628074646	0.9675213675213675	0.50355871886121	0.6623756582796958
285.0	0.7841944694519043	0.9674657534246576	0.5031166518254675	0.6619800820152314
286.0	0.7853029370307922	0.967409948542024	0.5035714285714286	0.6623605402231356
287.0	0.7856005430221558	0.9673539518900344	0.5035778175313059	0.6623529411764707
288.0	0.7858315110206604	0.9672977624784854	0.5026833631484794	0.6615656268393172
289.0	0.7862066626548767	0.9672413793103448	0.501788908765653	0.6607773851590106
290.0	0.7864568829536438	0.9671848013816926	0.5008944543828264	0.6599882144961696
291.0	0.7864646315574646	0.967128027681661	0.5	0.6591981132075472
292.0	0.7866952419281006	0.9670710571923743	0.4991055456171735	0.6584070796460176
293.0	0.7867457866668701	0.9670138888888888	0.49821109123434704	0.6576151121605667
294.0	0.787770688533783	0.9669565217391304	0.49731663685152055	0.6568222090962788
295.0	0.7907315492630005	0.9686411149825784	0.49731663685152055	0.6572104018912529
296.0	0.7922532558441162	0.9685863874345549	0.4968666069829902	0.6568047337278107
297.0	0.7928550243377686	0.9702797202797203	0.4968666069829902	0.6571936056838366
298.0	0.7944800853729248	0.9702276707530648	0.4959713518352731	0.6563981042654028
299.0	0.7960706949234009	0.9701754385964912	0.495076096687556	0.6556016597510375
300.0	0.7975730299949646	0.9718804920913884	0.4959641255605381	0.6567695961995249
301.0	0.7984634041786194	0.971830985915493	0.49595687331536387	0.6567519333729922
302.0	0.7990607619285583	0.9717813051146384	0.4963963963963964	0.6571258199165175
303.0	0.7998383641242981	0.9717314487632509	0.4954954954954955	0.6563245823389021
304.0	0.8014403581619263	0.9716814159292035	0.4945945945945946	0.6555223880597015
305.0	0.8023830056190491	0.9716312056737588	0.4936936936936937	0.6547192353643966
306.0	0.8042654991149902	0.9733570159857904	0.4950316169828365	0.6562874251497006
307.0	0.8042879700660706	0.9750889679715302	0.4950316169828365	0.6566806470940683
308.0	0.8050941228866577	0.9750445632798574	0.4954710144927536	0.6570570570570571
309.0	0.8059431314468384	0.975	0.4954627949183303	0.6570397111913358
310.0	0.8060728311538696	0.9749552772808586	0.4945553539019964	0.6562311860325105
311.0	0.8072460889816284	0.974910394265233	0.4940962761126249	0.6558167570825798
312.0	0.8080184459686279	0.9748653500897666	0.49453551912568305	0.6561933534743202
313.0	0.8080401420593262	0.9766187050359713	0.4958904109589041	0.6577831617201696
314.0	0.8112000226974487	0.9765765765765766	0.4949771689497717	0.6569696969696969
315.0	0.8135645985603333	0.9783393501805054	0.4949771689497717	0.6573681018799272
316.0	0.814251720905304	0.9783001808318263	0.494967978042086	0.6573511543134872
317.0	0.8150083422660828	0.9782608695652174	0.4945054945054945	0.6569343065693432
318.0	0.8156870007514954	0.9800362976406534	0.4954128440366973	0.6581352833638027
319.0	0.8178685903549194	0.9818181818181818	0.4954128440366973	0.6585365853658537
320.0	0.8181746006011963	0.9817850637522769	0.494949494949495	0.6581196581196581
321.0	0.8184006810188293	0.9817518248175182	0.49494020239190434	0.6581039755351682
322.0	0.8190401196479797	0.9817184643510055	0.49402023919043236	0.6572827417380661
323.0	0.8194952607154846	0.9816849816849816	0.4944649446494465	0.6576687116564417
324.0	0.8205205798149109	0.9834862385321101	0.4944649446494465	0.658072437077962
325.0	0.8212000131607056	0.9834558823529411	0.49491211840888066	0.6584615384615384
326.0	0.8219749927520752	0.9834254143646409	0.49536178107606677	0.6588525601480567
327.0	0.8222825527191162	0.9833948339483395	0.49535315985130113	0.6588380716934487
328.0	0.8226134181022644	0.9833641404805915	0.4944237918215613	0.658008658008658
329.0	0.8227207660675049	0.9833333333333333	0.49441340782122906	0.657992565055762
330.0	0.8236180543899536	0.9833024118738405	0.49486461251167135	0.6583850931677019
331.0	0.823707103729248	0.983271375464684	0.4939309056956116	0.6575512740832815
332.0	0.8256564736366272	0.9832402234636871	0.4939195509822264	0.6575342465753424
333.0	0.8266076445579529	0.9832089552238806	0.4939081537019681	0.6575171553337492
334.0	0.8266468644142151	0.983177570093458	0.492970946579194	0.6566791510611735
335.0	0.8267509341239929	0.9831460674157303	0.4934210526315789	0.6570713391739674
336.0	0.8271983861923218	0.9831144465290806	0.4938737040527804	0.657465495608532
337.0	0.8277521729469299	0.9830827067669173	0.4943289224952741	0.6578616352201258
338.0	0.828032374382019	0.9830508474576272	0.4938505203405866	0.6574307304785895
339.0	0.8289319276809692	0.9830188679245283	0.4938388625592417	0.6574132492113565
340.0	0.8326339721679688	0.9848771266540642	0.4938388625592417	0.6578282828282828
341.0	0.8330778479576111	0.9848484848484849	0.4928909952606635	0.65698041692988
342.0	0.8333108425140381	0.9848197343453511	0.4919431279620853	0.6561314791403287
343.0	0.8335690498352051	0.9847908745247148	0.4919278252611586	0.6561114629512349
344.0	0.8338136672973633	0.9847619047619047	0.49238095238095236	0.6565079365079365
345.0	0.835457980632782	0.9866412213740458	0.49238095238095236	0.6569250317662008
346.0	0.8358234167098999	0.9866156787762906	0.4918970448045758	0.6564885496183206
347.0	0.8364771008491516	0.9865900383141762	0.4918815663801337	0.6564690885914595
348.0	0.8376344442367554	0.9865642994241842	0.4909264565425024	0.6556122448979592
349.0	0.837931215763092	0.9884615384615385	0.4909264565425024	0.6560306317804722
350.0	0.8381960988044739	0.9903660886319846	0.4909264565425024	0.6564495530012772
351.0	0.8390451669692993	0.9903474903474904	0.49137931034482757	0.6568501920614597
352.0	0.8402130007743835	0.9903288201160542	0.4918347742555235	0.6572528883183568
